,0
9466,Prr5l
9467,Prr7
9468,Prrc1
9469,Prrc2a
9470,Prrc2b
9471,Prrc2c
9472,Prrg1
9473,Prrg2
9474,Prrg3
9475,Prrg4
9476,Prrt1
9477,Prrt2
9478,Prrt3
9479,Prrt4
9480,Prrx1
9481,Prrx2
9482,Prss12
9483,Prss16
9484,Prss21
9485,Prss22
9486,Prss23
9487,Prss27
9488,Prss33
9489,Prss36
9490,Prss37
9491,Prss42
9492,Prss48
9493,Prss50
9494,Prss51
9495,Prss53
9496,Prss57
9497,Prss8
9498,Prtg
9499,Prtn3
9500,Prune2
9501,Prx
9502,Psap
9503,Psat1
9504,Psca
9505,Psd
9506,Psd2
9507,Psd3
9508,Psd4
9509,Psen1
9510,Psen2
9511,Psenen
9512,Psip1
9513,Pskh1
9514,Psma1
9515,Psma2
9516,Psma3
9517,Psma4
9518,Psma5
9519,Psma6
9520,Psma7
9521,Psma8
9522,Psmb1
9523,Psmb10
9524,Psmb2
9525,Psmb3
9526,Psmb4
9527,Psmb5
9528,Psmb6
9529,Psmb7
9530,Psmb8
9531,Psmb9
9532,Psmc1
9533,Psmc2
9534,Psmc3
9535,Psmc3ip
9536,Psmc4
9537,Psmc5
9538,Psmc6
9539,Psmd1
9540,Psmd10
9541,Psmd11
9542,Psmd12
9543,Psmd13
9544,Psmd14
9545,Psmd2
9546,Psmd3
9547,Psmd4
9548,Psmd5
9549,Psmd6
9550,Psmd7
9551,Psmd8
9552,Psmd9
9553,Psme1
9554,Psme2
9555,Psme3
9556,Psme4
9557,Psmf1
9558,Psmg1
9559,Psmg2
9560,Psmg3
9561,Psmg4
9562,Psors1c2
9563,Pspc1
9564,Psph
9565,Pspn
9566,Psrc1
9567,Pstk
9568,Pstpip1
9569,Pstpip2
9570,Ptafr
9571,Ptar1
9572,Ptbp1
9573,Ptbp2
9574,Ptbp3
9575,Ptcd1
9576,Ptcd2
9577,Ptcd3
9578,Ptch1
9579,Ptch2
9580,Ptchd1
9581,Ptcra
9582,Ptdss1
9583,Ptdss2
9584,Pten
9585,Pter
9586,Ptgdr
9587,Ptgds
9588,Ptger1
9589,Ptger2
9590,Ptger3
9591,Ptger4
9592,Ptges
9593,Ptges2
9594,Ptges3
9595,Ptges3l
9596,Ptgfr
9597,Ptgfrn
9598,Ptgir
9599,Ptgis
9600,Ptgr1
9601,Ptgr2
9602,Ptgs1
9603,Ptgs2
9604,Pth1r
9605,Pthlh
9606,Ptk2
9607,Ptk2b
9608,Ptk6
9609,Ptk7
9610,Ptma
9611,Ptms
9612,Ptn
9613,Ptov1
9614,Ptp4a1
9615,Ptp4a2
9616,Ptp4a3
9617,Ptpdc1
9618,Ptpmt1
9619,Ptpn1
9620,Ptpn11
9621,Ptpn12
9622,Ptpn13
9623,Ptpn14
9624,Ptpn18
9625,Ptpn2
9626,Ptpn20
9627,Ptpn21
9628,Ptpn22
9629,Ptpn23
9630,Ptpn3
9631,Ptpn4
9632,Ptpn5
9633,Ptpn6
9634,Ptpn7
9635,Ptpn9
9636,Ptpra
9637,Ptprb
9638,Ptprc
9639,Ptprcap
9640,Ptprd
9641,Ptpre
9642,Ptprf
9643,Ptprh
9644,Ptprj
9645,Ptprk
9646,Ptprm
9647,Ptprn
9648,Ptprn2
9649,Ptpro
9650,Ptprq
9651,Ptprr
9652,Ptprs
9653,Ptprt
9654,Ptpru
9655,Ptprz1
9656,Ptrh1
9657,Ptrh2
9658,Ptrhd1
9659,Pts
9660,Pttg1
9661,Pttg1ip
9662,Ptx3
9663,Puf60
9664,Pum1
9665,Pum2
9666,Pura
9667,Purb
9668,Purg
9669,Pus1
9670,Pus10
9671,Pus3
9672,Pus7
9673,Pus7l
9674,Pusl1
9675,Pvr
9676,Pvt1
9677,Pwp1
9678,Pwp2
9679,Pwwp2a
9680,Pwwp2b
9681,Pxdc1
9682,Pxdn
9683,Pxk
9684,Pxmp2
9685,Pxmp4
9686,Pxn
9687,Pxt1
9688,Pycard
9689,Pycr1
9690,Pycr2
9691,Pycrl
9692,Pygb
9693,Pygl
9694,Pygm
9695,Pygo2
9696,Pyroxd1
9697,Pyroxd2
9698,Pyurf
9699,Pyy
9700,Qars
9701,Qdpr
9702,Qpct
9703,Qpctl
9704,Qprt
9705,Qrfp
9706,Qrich1
9707,Qrich2
9708,Qrsl1
9709,Qser1
9710,Qsox1
9711,Qsox2
9712,Qtrt1
9713,R3hcc1
9714,R3hcc1l
9715,R3hdm1
9716,R3hdm2
9717,R3hdm4
9718,R3hdml
9719,Rab10
9720,Rab11a
9721,Rab11b
9722,Rab11fip1
9723,Rab11fip2
9724,Rab11fip3
9725,Rab11fip4
9726,Rab11fip5
9727,Rab12
9728,Rab13
9729,Rab14
9730,Rab15
9731,Rab17
9732,Rab18
9733,Rab19
9734,Rab1b
9735,Rab20
9736,Rab21
9737,Rab22a
9738,Rab23
9739,Rab24
9740,Rab25
9741,Rab26
9742,Rab27a
9743,Rab27b
9744,Rab28
9745,Rab2a
9746,Rab2b
9747,Rab30
9748,Rab31
9749,Rab32
9750,Rab33a
9751,Rab33b
9752,Rab34
9753,Rab35
9754,Rab36
9755,Rab37
9756,Rab38
9757,Rab39
9758,Rab39b
9759,Rab3a
9760,Rab3b
9761,Rab3c
9762,Rab3d
9763,Rab3gap1
9764,Rab3gap2
9765,Rab3il1
9766,Rab3ip
9767,Rab40b
9768,Rab40c
9769,Rab42
9770,Rab43
9771,Rab44
9772,Rab4a
9773,Rab4b
9774,Rab5a
9775,Rab5b
9776,Rab5c
9777,Rab6a
9778,Rab6b
9779,Rab7
9780,Rab8a
9781,Rab8b
9782,Rab9
9783,Rab9b
9784,Rabac1
9785,Rabep1
9786,Rabep2
9787,Rabepk
9788,Rabgap1
9789,Rabgap1l
9790,Rabgef1
9791,Rabggta
9792,Rabggtb
9793,Rabif
9794,Rabl2
9795,Rabl3
9796,Rabl6
9797,Rac1
9798,Rac2
9799,Rac3
9800,Racgap1
9801,Rad1
9802,Rad17
9803,Rad18
9804,Rad21
9805,Rad21l
9806,Rad23a
9807,Rad23b
9808,Rad50
9809,Rad51
9810,Rad51ap1
9811,Rad51b
9812,Rad51c
9813,Rad51d
9814,Rad52
9815,Rad54b
9816,Rad54l
9817,Rad54l2
9818,Rad9a
9819,Rad9b
9820,Radil
9821,Rae1
9822,Raet1e
9823,Raf1
9824,Rag1
9825,Rag2
9826,Rai1
9827,Rai14
9828,Rai2
9829,Rala
9830,Ralb
9831,Ralbp1
9832,Ralgapa1
9833,Ralgapa2
9834,Ralgapb
9835,Ralgds
9836,Ralgps1
9837,Ralgps2
9838,Raly
9839,Ralyl
9840,Ramp1
9841,Ramp2
9842,Ramp3
9843,Ran
9844,Ranbp1
9845,Ranbp10
9846,Ranbp17
9847,Ranbp2
9848,Ranbp3
9849,Ranbp3l
9850,Ranbp6
9851,Ranbp9
9852,Rangap1
9853,Rangrf
9854,Rap1a
9855,Rap1b
9856,Rap1gap
9857,Rap1gap2
9858,Rap1gds1
9859,Rap2a
9860,Rap2b
9861,Rap2c
9862,Rapgef1
9863,Rapgef2
9864,Rapgef3
9865,Rapgef4
9866,Rapgef5
9867,Rapgef6
9868,Rapgefl1
9869,Raph1
9870,Rapsn
9871,Rara
9872,Rarb
9873,Rarg
9874,Rarres1
9875,Rarres2
9876,Rars
9877,Rars2
9878,Rasa1
9879,Rasa2
9880,Rasa3
9881,Rasa4
9882,Rasal1
9883,Rasal2
9884,Rasal3
9885,Rasd1
9886,Rasd2
9887,Rasef
9888,Rasgef1a
9889,Rasgef1b
9890,Rasgef1c
9891,Rasgrf1
9892,Rasgrf2
9893,Rasgrp1
9894,Rasgrp2
9895,Rasgrp3
9896,Rasgrp4
9897,Rasip1
9898,Rasl10a
9899,Rasl10b
9900,Rasl11a
9901,Rasl11b
9902,Rasl12
9903,Rassf1
9904,Rassf10
9905,Rassf2
9906,Rassf3
9907,Rassf4
9908,Rassf5
9909,Rassf6
9910,Rassf7
9911,Rassf8
9912,Rassf9
9913,Raver1
9914,Raver2
9915,Rb1
9916,Rb1cc1
9917,Rbak
9918,Rbbp4
9919,Rbbp5
9920,Rbbp6
9921,Rbbp7
9922,Rbbp8
9923,Rbbp8nl
9924,Rbbp9
9925,Rbck1
9926,Rbfa
9927,Rbfox1
9928,Rbfox2
9929,Rbfox3
9930,Rbks
9931,Rbl1
9932,Rbl2
9933,Rbm10
9934,Rbm11
9935,Rbm12
9936,Rbm12b2
9937,Rbm14
9938,Rbm15
9939,Rbm15b
9940,Rbm17
9941,Rbm18
9942,Rbm19
9943,Rbm20
9944,Rbm22
9945,Rbm24
9946,Rbm25
9947,Rbm26
9948,Rbm27
9949,Rbm28
9950,Rbm3
9951,Rbm33
9952,Rbm34
9953,Rbm38
9954,Rbm39
9955,Rbm4
9956,Rbm41
9957,Rbm42
9958,Rbm43
9959,Rbm44
9960,Rbm45
9961,Rbm46
9962,Rbm47
9963,Rbm48
9964,Rbm4b
9965,Rbm5
9966,Rbm6
9967,Rbm7
9968,Rbm8a
9969,Rbms1
9970,Rbms2
9971,Rbms3
9972,Rbmx
9973,Rbmx2
9974,Rbmxl1
9975,Rbp1
9976,Rbp2
9977,Rbp4
9978,Rbp7
9979,Rbpj
9980,Rbpjl
9981,Rbpms
9982,Rbpms2
9983,Rbx1
9984,Rc3h1
9985,Rc3h2
9986,Rcan1
9987,Rcan2
9988,Rcan3
9989,Rcbtb1
9990,Rcbtb2
9991,Rcc1
9992,Rcc2
9993,Rccd1
9994,Rce1
9995,Rchy1
9996,Rcl1
9997,Rcn1
9998,Rcn2
9999,Rcn3
10000,Rcor1
10001,Rcor2
10002,Rcor3
10003,Rcsd1
10004,Rd3
10005,Rdh1
10006,Rdh10
10007,Rdh11
10008,Rdh12
10009,Rdh13
10010,Rdh14
10011,Rdh5
10012,Rdm1
10013,Rdx
10014,Rec8
10015,Reck
10016,Recql
10017,Recql4
10018,Recql5
10019,Reep1
10020,Reep2
10021,Reep3
10022,Reep4
10023,Reep5
10024,Reep6
10025,Reg1
10026,Reg3a
10027,Reg3g
10028,Reg4
10029,Rel
10030,Rela
10031,Relb
10032,Rell1
10033,Rell2
10034,Reln
10035,Relt
10036,Rem1
10037,Rem2
10038,Ren1
10039,Renbp
10040,Rep15
10041,Repin1
10042,Reps1
10043,Reps2
10044,Rer1
10045,Rere
10046,Rerg
10047,Rergl
10048,Rest
10049,Ret
10050,Retn
10051,Retnlb
10052,Retsat
10053,Rev1
10054,Rev3l
10055,Rexo1
10056,Rexo2
10057,Rexo4
10058,Rfc1
10059,Rfc2
10060,Rfc3
10061,Rfc4
10062,Rfc5
10063,Rfesd
10064,Rffl
10065,Rfk
10066,Rfng
10067,Rft1
10068,Rftn1
10069,Rftn2
10070,Rfwd2
10071,Rfwd3
10072,Rfx1
10073,Rfx2
10074,Rfx3
10075,Rfx4
10076,Rfx5
10077,Rfx6
10078,Rfx7
10079,Rfx8
10080,Rfxank
10081,Rfxap
10082,Rgag4
10083,Rgcc
10084,Rgl1
10085,Rgl2
10086,Rgl3
10087,Rgma
10088,Rgmb
10089,Rgn
10090,Rgp1
10091,Rgs1
10092,Rgs10
10093,Rgs11
10094,Rgs12
10095,Rgs13
10096,Rgs14
10097,Rgs16
10098,Rgs17
10099,Rgs18
10100,Rgs19
10101,Rgs2
10102,Rgs20
10103,Rgs22
10104,Rgs3
10105,Rgs4
10106,Rgs5
10107,Rgs6
10108,Rgs7
10109,Rgs7bp
10110,Rgs8
10111,Rgs9
10112,Rgs9bp
10113,Rgsl1
10114,Rhag
10115,Rhbdd1
10116,Rhbdd2
10117,Rhbdd3
10118,Rhbdf1
10119,Rhbdf2
10120,Rhbdl1
10121,Rhbdl2
10122,Rhbdl3
10123,Rhbg
10124,Rhcg
10125,Rhd
10126,Rheb
10127,Rhebl1
10128,Rhno1
10129,Rhoa
10130,Rhob
10131,Rhobtb1
10132,Rhobtb2
10133,Rhobtb3
10134,Rhoc
10135,Rhod
10136,Rhof
10137,Rhog
10138,Rhoh
10139,Rhoj
10140,Rhoq
10141,Rhot1
10142,Rhot2
10143,Rhou
10144,Rhov
10145,Rhpn1
10146,Rhpn2
10147,Ribc1
10148,Ribc2
10149,Ric3
10150,Ric8b
10151,Rictor
10152,Rif1
10153,Riiad1
10154,Rilp
10155,Rilpl1
10156,Rilpl2
10157,Rimbp2
10158,Rimbp3
10159,Rimkla
10160,Rimklb
10161,Rims1
10162,Rims2
10163,Rims3
10164,Rims4
10165,Rin1
10166,Rin2
10167,Rin3
10168,Ring1
10169,Rinl
10170,Rint1
10171,Riok1
10172,Riok3
10173,Ripk1
10174,Ripk2
10175,Ripk3
10176,Ripk4
10177,Ripply3
10178,Rit1
10179,Rita1
10180,Rlbp1
10181,Rlf
10182,Rlim
10183,Rln1
10184,Rmdn1
10185,Rmdn2
10186,Rmdn3
10187,Rmi1
10188,Rmi2
10189,Rmnd1
10190,Rmnd5a
10191,Rmnd5b
10192,Rnase1
10193,Rnase10
10194,Rnase12
10195,Rnase4
10196,Rnase6
10197,Rnaseh1
10198,Rnaseh2a
10199,Rnaseh2b
10200,Rnaseh2c
10201,Rnasek
10202,Rnasel
10203,Rnaset2a
10204,Rnd1
10205,Rnd2
10206,Rnd3
10207,Rnf10
10208,Rnf103
10209,Rnf11
10210,Rnf111
10211,Rnf113a1
10212,Rnf113a2
10213,Rnf114
10214,Rnf115
10215,Rnf121
10216,Rnf122
10217,Rnf123
10218,Rnf125
10219,Rnf126
10220,Rnf128
10221,Rnf13
10222,Rnf130
10223,Rnf133
10224,Rnf135
10225,Rnf138
10226,Rnf139
10227,Rnf14
10228,Rnf141
10229,Rnf144a
10230,Rnf144b
10231,Rnf145
10232,Rnf146
10233,Rnf148
10234,Rnf149
10235,Rnf150
10236,Rnf151
10237,Rnf152
10238,Rnf157
10239,Rnf165
10240,Rnf166
10241,Rnf167
10242,Rnf168
10243,Rnf169
10244,Rnf17
10245,Rnf170
10246,Rnf180
10247,Rnf181
10248,Rnf183
10249,Rnf185
10250,Rnf186
10251,Rnf187
10252,Rnf19a
10253,Rnf19b
10254,Rnf2
10255,Rnf20
10256,Rnf207
10257,Rnf208
10258,Rnf213
10259,Rnf214
10260,Rnf215
10261,Rnf216
10262,Rnf217
10263,Rnf219
10264,Rnf220
10265,Rnf222
10266,Rnf24
10267,Rnf25
10268,Rnf31
10269,Rnf32
10270,Rnf34
10271,Rnf38
10272,Rnf39
10273,Rnf4
10274,Rnf40
10275,Rnf41
10276,Rnf43
10277,Rnf44
10278,Rnf5
10279,Rnf6
10280,Rnf7
10281,Rnf8
10282,Rnft1
10283,Rnft2
10284,Rngtt
10285,Rnh1
10286,Rnls
10287,Rnmt
10288,Rnpc3
10289,Rnpep
10290,Rnpepl1
10291,Rnps1
10292,Robo1
10293,Robo2
10294,Robo3
10295,Rock1
10296,Rock2
10297,Rogdi
10298,Rom1
10299,Romo1
10300,Ropn1l
10301,Ror1
10302,Ror2
10303,Rora
10304,Rorb
10305,Rorc
10306,Ros1
10307,Rp1
10308,Rp1l1
10309,Rp9
10310,Rpa1
10311,Rpa2
10312,Rpa3
10313,Rpain
10314,Rpap1
10315,Rpap2
10316,Rpap3
10317,Rpe
10318,Rpf1
10319,Rpf2
10320,Rpgr
10321,Rpgrip1
10322,Rpgrip1l
10323,Rph3a
10324,Rph3al
10325,Rpia
10326,Rpl10
10327,Rpl10a
10328,Rpl10l
10329,Rpl11
10330,Rpl12
10331,Rpl13
10332,Rpl13a
10333,Rpl14
10334,Rpl15
10335,Rpl17
10336,Rpl18
10337,Rpl18a
10338,Rpl19
10339,Rpl21
10340,Rpl22
10341,Rpl22l1
10342,Rpl23
10343,Rpl23a
10344,Rpl24
10345,Rpl26
10346,Rpl27
10347,Rpl27a
10348,Rpl28
10349,Rpl29
10350,Rpl3
10351,Rpl30
10352,Rpl31
10353,Rpl32
10354,Rpl34
10355,Rpl35
10356,Rpl35a
10357,Rpl36
10358,Rpl36al
10359,Rpl37
10360,Rpl37a
10361,Rpl38
10362,Rpl39
10363,Rpl39l
10364,Rpl3l
10365,Rpl4
10366,Rpl41
10367,Rpl5
10368,Rpl6
10369,Rpl7
10370,Rpl7a
10371,Rpl7l1
10372,Rpl8
10373,Rpl9
10374,Rplp0
10375,Rplp1
10376,Rplp2
10377,Rpn1
10378,Rpn2
10379,Rpp14
10380,Rpp21
10381,Rpp25
10382,Rpp25l
10383,Rpp30
10384,Rpp38
10385,Rpp40
10386,Rprd1a
10387,Rprd1b
10388,Rprd2
10389,Rprm
10390,Rprml
10391,Rps10
10392,Rps11
10393,Rps12
10394,Rps13
10395,Rps14
10396,Rps15
10397,Rps15a
10398,Rps16
10399,Rps17
10400,Rps19
10401,Rps19bp1
10402,Rps2
10403,Rps20
10404,Rps21
10405,Rps23
10406,Rps24
10407,Rps25
10408,Rps26
10409,Rps27
10410,Rps27a
10411,Rps27l
10412,Rps28
10413,Rps29
10414,Rps3
10415,Rps3a1
10416,Rps4x
10417,Rps5
10418,Rps6
10419,Rps6ka1
10420,Rps6ka2
10421,Rps6ka3
10422,Rps6ka4
10423,Rps6ka5
10424,Rps6ka6
10425,Rps6kb1
10426,Rps6kb2
10427,Rps6kc1
10428,Rps6kl1
10429,Rps7
10430,Rps8
10431,Rps9
10432,Rpsa
10433,Rptor
10434,Rpusd1
10435,Rpusd2
10436,Rpusd3
10437,Rpusd4
10438,Rrad
10439,Rraga
10440,Rragb
10441,Rragc
10442,Rragd
10443,Rras
10444,Rras2
10445,Rrbp1
10446,Rreb1
10447,Rrh
10448,Rrm1
10449,Rrm2
10450,Rrm2b
10451,Rrn3
10452,Rrnad1
10453,Rrp1
10454,Rrp12
10455,Rrp15
10456,Rrp1b
10457,Rrp36
10458,Rrp7a
10459,Rrp8
10460,Rrp9
10461,Rrs1
10462,Rsad1
10463,Rsad2
10464,Rsbn1
10465,Rsbn1l
10466,Rsf1
10467,Rsg1
10468,Rsl1d1
10469,Rsl24d1
10470,Rsph1
10471,Rsph3b
10472,Rsph4a
10473,Rsph9
10474,Rspo1
10475,Rspo3
10476,Rspo4
10477,Rspry1
10478,Rsrc1
10479,Rsrc2
10480,Rsu1
10481,Rtca
10482,Rtcb
10483,Rtel1
10484,Rtf1
10485,Rtfdc1
10486,Rtkn
10487,Rtkn2
10488,Rtn1
10489,Rtn2
10490,Rtn3
10491,Rtn4
10492,Rtn4ip1
10493,Rtn4r
10494,Rtn4rl1
10495,Rtn4rl2
10496,Rtp4
10497,Rttn
10498,Rufy1
10499,Rufy2
10500,Rufy3
10501,Rufy4
10502,Rundc1
10503,Rundc3a
10504,Rundc3b
10505,Runx1
10506,Runx1t1
10507,Runx2
10508,Runx3
10509,Rusc1
10510,Rusc2
10511,Ruvbl1
10512,Ruvbl2
10513,Rwdd1
10514,Rwdd2a
10515,Rwdd2b
10516,Rwdd3
10517,Rwdd4a
10518,Rxra
10519,Rxrb
10520,Rybp
10521,Ryk
10522,Ryr1
10523,Ryr3
10524,S100a1
10525,S100a10
10526,S100a11
10527,S100a13
10528,S100a14
10529,S100a16
10530,S100a2
10531,S100a3
10532,S100a4
10533,S100a5
10534,S100a6
10535,S100a7a
10536,S100a8
10537,S100a9
10538,S100b
10539,S100g
10540,S100pbp
10541,S100z
10542,S1pr1
10543,S1pr2
10544,S1pr3
10545,S1pr4
10546,S1pr5
10547,Saa1
10548,Saa4
10549,Saal1
10550,Sac3d1
10551,Sacm1l
10552,Sacs
10553,Sae1
10554,Safb
10555,Safb2
10556,Sag
10557,Sall1
10558,Sall2
10559,Samd1
10560,Samd10
10561,Samd11
10562,Samd12
10563,Samd13
10564,Samd14
10565,Samd3
10566,Samd4
10567,Samd8
10568,Samd9l
10569,Samhd1
10570,Samm50
10571,Samsn1
10572,Sap130
10573,Sap18
10574,Sap25
10575,Sap30
10576,Sap30bp
10577,Sap30l
10578,Sapcd2
10579,Sar1a
10580,Sar1b
10581,Sardh
10582,Sarm1
10583,Sarnp
10584,Sars
10585,Sars2
10586,Sart1
10587,Sart3
10588,Sash1
10589,Sash3
10590,Sass6
10591,Sat1
10592,Sat2
10593,Satb1
10594,Satb2
10595,Satl1
10596,Sav1
10597,Saysd1
10598,Sbds
10599,Sbf1
10600,Sbf2
10601,Sbk1
10602,Sbno1
10603,Sbno2
10604,Sbpl
10605,Sbsn
10606,Sbspon
10607,Sc5d
10608,Scaf1
10609,Scaf11
10610,Scaf4
10611,Scaf8
10612,Scai
10613,Scamp1
10614,Scamp2
10615,Scamp3
10616,Scamp4
10617,Scamp5
10618,Scand1
10619,Scap
10620,Scaper
10621,Scara3
10622,Scarb1
10623,Scarb2
10624,Scarf1
10625,Scarf2
10626,Sccpdh
10627,Scd2
10628,Scel
10629,Scfd1
10630,Scfd2
10631,Scg2
10632,Scg3
10633,Scg5
10634,Scgb1a1
10635,Scgb2b2
10636,Scgb3a1
10637,Scgn
10638,Schip1
10639,Scimp
10640,Scin
10641,Sclt1
10642,Scly
10643,Scmh1
10644,Scml2
10645,Scml4
10646,Scn11a
10647,Scn1a
10648,Scn1b
10649,Scn2b
10650,Scn3a
10651,Scn3b
10652,Scn4a
10653,Scn4b
10654,Scn5a
10655,Scn8a
10656,Scn9a
10657,Scnm1
10658,Scnn1a
10659,Scnn1b
10660,Sco1
10661,Sco2
10662,Scoc
10663,Scp2
10664,Scpep1
10665,Scrg1
10666,Scrib
10667,Scrn1
10668,Scrn2
10669,Scrn3
10670,Sct
10671,Scube1
10672,Scube2
10673,Scube3
10674,Scx
10675,Scyl1
10676,Scyl2
10677,Scyl3
10678,Sdad1
10679,Sdc1
10680,Sdc2
10681,Sdc3
10682,Sdc4
10683,Sdcbp
10684,Sdcbp2
10685,Sdccag3
10686,Sdccag8
10687,Sde2
10688,Sdf2
10689,Sdf2l1
10690,Sdf4
10691,Sdha
10692,Sdhaf1
10693,Sdhaf2
10694,Sdhb
10695,Sdhc
10696,Sdhd
10697,Sdk1
10698,Sdk2
10699,Sdr16c5
10700,Sdr39u1
10701,Sdr42e1
10702,Sdr9c7
10703,Sds
10704,Sdsl
10705,Sec11a
10706,Sec11c
10707,Sec13
10708,Sec14l1
10709,Sec14l2
10710,Sec14l4
10711,Sec16a
10712,Sec16b
10713,Sec22a
10714,Sec22b
10715,Sec22c
10716,Sec23a
10717,Sec23b
10718,Sec23ip
10719,Sec24a
10720,Sec24b
10721,Sec24c
10722,Sec24d
10723,Sec31a
10724,Sec31b
10725,Sec61a1
10726,Sec61a2
10727,Sec61b
10728,Sec61g
10729,Sec62
10730,Sec63
10731,Secisbp2
10732,Secisbp2l
10733,Sectm1a
10734,Seh1l
10735,Sel1l
10736,Sel1l3
10737,Sele
10738,Selenbp1
10739,Sell
10740,Selp
10741,Selplg
10742,Sema3a
10743,Sema3b
10744,Sema3c
10745,Sema3d
10746,Sema3e
10747,Sema3f
10748,Sema3g
10749,Sema4a
10750,Sema4b
10751,Sema4c
10752,Sema4d
10753,Sema4f
10754,Sema4g
10755,Sema5a
10756,Sema5b
10757,Sema6a
10758,Sema6b
10759,Sema6c
10760,Sema6d
10761,Sema7a
10762,Senp1
10763,Senp2
10764,Senp3
10765,Senp5
10766,Senp6
10767,Senp7
10768,Senp8
10769,Sephs1
10770,Sephs2
10771,Sepsecs
10772,Sept1
10773,Sept10
10774,Sept11
10775,Sept12
10776,Sept2
10777,Sept3
10778,Sept4
10779,Sept5
10780,Sept6
10781,Sept7
10782,Sept8
10783,Sept9
10784,Serac1
10785,Serbp1
10786,Serf1
10787,Serf2
10788,Sergef
10789,Serhl
10790,Serinc1
10791,Serinc2
10792,Serinc3
10793,Serinc4
10794,Serinc5
10795,Serp1
10796,Serp2
10797,Serpina10
10798,Serpina11
10799,Serpina12
10800,Serpina1c
10801,Serpina5
10802,Serpina6
10803,Serpina9
10804,Serpinb11
10805,Serpinb1a
10806,Serpinb3a
10807,Serpinb5
10808,Serpinb6a
10809,Serpinb8
10810,Serpinb9
10811,Serpinc1
10812,Serpind1
10813,Serpine1
10814,Serpine2
10815,Serpine3
10816,Serpinf1
10817,Serpinf2
10818,Serping1
10819,Serpinh1
10820,Serpini1
10821,Sertad1
10822,Sertad2
10823,Sertad3
10824,Sertad4
10825,Sesn1
10826,Sesn2
10827,Sesn3
10828,Sestd1
10829,Set
10830,Setbp1
10831,Setd1a
10832,Setd1b
10833,Setd2
10834,Setd3
10835,Setd4
10836,Setd5
10837,Setd6
10838,Setd7
10839,Setdb1
10840,Setdb2
10841,Setmar
10842,Setx
10843,Sez6
10844,Sez6l
10845,Sez6l2
10846,Sf1
10847,Sf3a1
10848,Sf3a2
10849,Sf3a3
10850,Sf3b1
10851,Sf3b2
10852,Sf3b3
10853,Sf3b4
10854,Sf3b5
10855,Sfi1
10856,Sfmbt1
10857,Sfmbt2
10858,Sfn
10859,Sfpq
10860,Sfr1
10861,Sfrp1
10862,Sfrp2
10863,Sfrp4
10864,Sfrp5
10865,Sfswap
10866,Sft2d2
10867,Sft2d3
10868,Sfta2
10869,Sftpa1
10870,Sftpb
10871,Sftpc
10872,Sftpd
10873,Sfxn1
10874,Sfxn2
10875,Sfxn3
10876,Sfxn4
10877,Sfxn5
10878,Sgca
10879,Sgcb
10880,Sgce
10881,Sgcz
10882,Sgip1
10883,Sgk1
10884,Sgk2
10885,Sgk3
10886,Sgms1
10887,Sgms2
10888,Sgpl1
10889,Sgpp1
10890,Sgpp2
10891,Sgsh
10892,Sgsm1
10893,Sgsm2
10894,Sgsm3
10895,Sgta
10896,Sgtb
10897,Sh2b1
10898,Sh2b2
10899,Sh2b3
10900,Sh2d1a
10901,Sh2d2a
10902,Sh2d3c
10903,Sh2d4a
10904,Sh2d4b
10905,Sh2d5
10906,Sh2d7
10907,Sh3bgr
10908,Sh3bgrl
10909,Sh3bgrl2
10910,Sh3bgrl3
10911,Sh3bp1
10912,Sh3bp2
10913,Sh3bp4
10914,Sh3bp5
10915,Sh3bp5l
10916,Sh3d19
10917,Sh3d21
10918,Sh3gl1
10919,Sh3gl2
10920,Sh3glb1
10921,Sh3glb2
10922,Sh3kbp1
10923,Sh3pxd2a
10924,Sh3pxd2b
10925,Sh3rf1
10926,Sh3rf2
10927,Sh3rf3
10928,Sh3tc1
10929,Sh3tc2
10930,Sh3yl1
10931,Shank1
10932,Shank2
10933,Shank3
10934,Sharpin
10935,Shb
10936,Shc1
10937,Shc2
10938,Shc3
10939,Shc4
10940,Shcbp1
10941,She
10942,Shf
10943,Shh
10944,Shisa2
10945,Shisa4
10946,Shisa5
10947,Shisa7
10948,Shkbp1
10949,Shmt1
10950,Shmt2
10951,Shoc2
10952,Shpk
10953,Shprh
10954,Shq1
10955,Shroom1
10956,Shroom2
10957,Shroom3
10958,Shroom4
10959,Siae
10960,Siah1a
10961,Siah2
10962,Sidt1
10963,Sidt2
10964,Sigirr
10965,Siglec1
10966,Siglec15
10967,Siglece
10968,Siglecf
10969,Siglecg
10970,Sigmar1
10971,Sik1
10972,Sik2
10973,Sik3
10974,Sike1
10975,Sil1
10976,Sim2
10977,Simc1
10978,Sin3a
10979,Sin3b
10980,Sipa1
10981,Sipa1l1
10982,Sipa1l2
10983,Sipa1l3
10984,Sirpa
10985,Sirpb1a
10986,Sirt1
10987,Sirt2
10988,Sirt3
10989,Sirt4
10990,Sirt5
10991,Sirt6
10992,Sirt7
10993,Sis
10994,Sit1
10995,Siva1
10996,Six2
10997,Six4
10998,Six5
10999,Ska1
11000,Ska2
11001,Ska3
11002,Skap1
11003,Skap2
11004,Ski
11005,Skil
11006,Skiv2l
11007,Skiv2l2
11008,Skor1
11009,Skp2
11010,Sla
11011,Sla2
11012,Slain1
11013,Slain2
11014,Slamf1
11015,Slamf6
11016,Slamf7
11017,Slamf8
11018,Slamf9
11019,Slbp
