,pvalue,FoldChange,log(pvalue),log2FC,sig,size
FSD1,0.2801771103349179,0.9132837489447047,0.5525673482126153,0.1308649328201571,normal,0.09132837489447046
PTN,0.6586226596069217,0.8590085797773633,0.18136333166699029,0.21925555381414963,normal,0.08590085797773633
NUDT16,0.08341185354410882,0.920731031726656,1.0787722279833933,0.11914832387640568,normal,0.09207310317266561
RPS29,0.5592631520731677,0.8744279587022346,0.25238379389983634,0.19358856483338555,normal,0.08744279587022345
GABBR2,0.03723929692928013,0.9210448529818933,1.4289985270090728,0.11865668059146872,up,0.09210448529818933
SYT1,0.021705927151131704,0.9257144403550347,1.6634216588913633,0.11136086794524092,up,0.09257144403550346
CBR1,0.13084718944314372,0.931019451564174,0.8832356014340568,0.1031167849099357,normal,0.0931019451564174
VARS,0.2396094250667893,0.9084463586934365,0.6204961029188165,0.13852676516291754,normal,0.09084463586934365
CAMKK1,0.030513236974377855,0.9205963189865412,1.5155117181019033,0.11935942094437656,up,0.09205963189865411
TF,0.506281678582963,0.9356891217026998,0.29560778865955606,0.09589881409152218,normal,0.09356891217026998
MIF,0.04080243628344836,0.918902747822505,1.389313904731953,0.12201591308854329,up,0.09189027478225051
OXA1L,0.06502968175680153,0.9211704731157918,1.1868883713435268,0.11845992667033403,normal,0.09211704731157919
RPL18,0.10675624027022286,0.9266649629153091,0.9716067295515188,0.10988027028592823,normal,0.09266649629153091
POLDIP2,0.8257349166731041,0.9602255912924423,0.0831593506253072,0.05855470863184363,normal,0.09602255912924423
C2CD2L,0.06181306746041315,0.9276521256241644,1.208919704101497,0.10834420626758075,normal,0.09276521256241645
COX6A1,0.9741119288309458,0.9912323942889544,0.011391138315628994,0.012704758179278755,normal,0.09912323942889543
CPNE4,0.4923521569041265,0.8788523674700314,0.3077241551761949,0.186307257854443,normal,0.08788523674700313
RPL37,0.07814850933864728,0.9169720820033518,1.107079301613754,0.1250502844786421,normal,0.09169720820033518
NT5C2,0.5884531718400708,0.9331061651725644,0.2302880919040381,0.09988686026858719,normal,0.09331061651725645
COPS4,0.05154001146097271,0.9181240876903254,1.2878554892108678,0.1232389427762907,normal,0.09181240876903254
SHANK1,0.08486356648233613,0.9213937123944352,1.0712787204948004,0.1181103418858917,normal,0.09213937123944352
CHURC1,0.2932256032987305,0.9274036774003056,0.5327981115005778,0.10873064749704407,normal,0.09274036774003055
PGAM1,0.5174020618669216,0.9385471446790801,0.28617184493597664,0.09149887920103149,normal,0.09385471446790801
DMTN,0.2846057446432122,0.8956678421980878,0.5457563381179731,0.1589642858841388,normal,0.08956678421980878
BASP1,0.23212489936347339,0.9003830502901521,0.6342782715382058,0.15138919657208955,normal,0.0900383050290152
NDUFA4,0.5441130236651928,0.9364658681777878,0.26431087887587135,0.09470168206132801,normal,0.09364658681777878
MLF2,0.43556969597582373,0.9344987994881916,0.36094234316853824,0.09773528428615856,normal,0.09344987994881916
PPP6R3,0.3212016414106882,0.8918098606952276,0.49322224404783055,0.16519194334335344,normal,0.08918098606952277
SNRPA,0.017789761357001773,0.9114861891435864,1.749829877775121,0.1337072982005814,up,0.09114861891435863
CRAT,0.3174297959162542,0.890621692015505,0.4983523101121413,0.16711534434382164,normal,0.0890621692015505
MTCH1,0.6693473088648756,0.9407474632708053,0.17434847836889214,0.08812060082175142,normal,0.09407474632708053
GK,0.15874530485069135,0.9224282562415166,0.7992991108082114,0.11649138793070482,normal,0.09224282562415166
AGK,0.16733170789410215,0.915455562550214,0.7764217562363007,0.1274382375314854,normal,0.09154555625502139
SLC1A2,0.09160191881434827,0.9048297057948255,1.0380954289330757,0.14428180072830793,normal,0.09048297057948254
NMT2,0.03476951652677336,0.91121376179035,1.4588013481782398,0.13413855908281488,up,0.091121376179035
MT-ND3,0.3592050631791417,0.9230173301382153,0.4446575503586735,0.11557035940012018,normal,0.09230173301382152
HPCAL4,0.2445434664849009,0.8997702957757064,0.611643935817384,0.15237135504802984,normal,0.08997702957757064
STIP1,0.09695631780209679,0.903478093750626,1.0134238864595195,0.14643847378694846,normal,0.09034780937506261
DYNC1LI2,0.11006712428132068,0.9158188502680907,0.9583423801680608,0.1268658346275804,normal,0.09158188502680907
ITPKA,0.16680317145633575,0.9000953025672589,0.7777956963068396,0.1518503320428056,normal,0.0900095302567259
ARPC5L,0.7918563549411808,0.9549763421265859,0.10135359355494972,0.06646310154988515,normal,0.09549763421265858
DDOST,0.3753360265014545,0.9115444891078422,0.425579747977361,0.13361502430706107,normal,0.09115444891078422
CLIP2,0.0817562347807197,0.9028367496844928,1.0874791178406034,0.14746295071682367,normal,0.09028367496844927
RPS9,0.048604827255680584,0.9126825025144248,1.3133205960382122,0.1318150218746211,up,0.09126825025144249
TLN1,0.22885965360900112,0.8920992514586005,0.6404307637230459,0.16472386722892024,normal,0.08920992514586004
CHGA,0.5232154890262684,0.9289189702377484,0.2813194078430611,0.10637533932859893,normal,0.09289189702377484
MRPL40,0.49261018721896743,0.9205325952212168,0.30749661115863663,0.11945928788964857,normal,0.09205325952212168
CACNG8,0.2715250669003434,0.8888564060922113,0.5661900706277273,0.16997772302151554,normal,0.08888564060922113
COPS2,0.34066138364279186,0.8832522911450088,0.46767709396766327,0.17910250843432166,normal,0.08832522911450089
AMPD2,0.2148920768312851,0.9155120522412153,0.667779596848653,0.12734921640796962,normal,0.09155120522412154
SLC25A18,0.25898313281957575,0.8911773684828296,0.5867285199416129,0.16621549909470204,normal,0.08911773684828296
EFHD2,0.1718155247497893,0.9199343213278229,0.764937597148843,0.12039723119276723,normal,0.0919934321327823
ADO,0.6135255046721455,0.937780617563338,0.21216737864497576,0.09267763373673875,normal,0.0937780617563338
DLGAP1,0.30305814660957586,0.8820116729382838,0.5184740370787158,0.18113034570463815,normal,0.08820116729382838
MARK4,0.953934361992332,1.0280540578805375,0.020481507062397982,-0.0399161273583461,normal,0.10280540578805375
PSME1,0.044374909422442446,0.904952600938378,1.3528625204128737,0.1440858653235186,up,0.0904952600938378
NDRG4,0.3903866140700203,0.8729781479870339,0.40850508223278525,0.19598255350149738,normal,0.08729781479870338
PAM,0.21428130073161458,0.9178724738057646,0.6690157260342533,0.12363437064730082,normal,0.09178724738057646
DNAJA1,0.21840446073735065,0.9062612822600455,0.660738495757443,0.1420010443104416,normal,0.09062612822600455
FEM1C,0.2648729031205743,0.9150228343466538,0.5769624683812657,0.12812034866267075,normal,0.09150228343466538
GPX4,0.06489289673407096,0.9029902484833182,1.1878028390706556,0.1472176869605437,normal,0.09029902484833183
PTMS,0.1426928149120211,0.909398805023192,0.8455978945981955,0.1370149865474294,normal,0.0909398805023192
CARHSP1,0.4604749881405643,0.9107933897922926,0.336793954625747,0.13480427393158498,normal,0.09107933897922926
DHRS1,0.19485761336765406,0.8881306737429748,0.7102826210287645,0.1711561339749204,normal,0.08881306737429748
HSDL1,0.29546390522870536,0.8776643395587767,0.5294955662800495,0.18825880460660321,normal,0.08776643395587766
SNCB,0.32807086536125163,0.8743383099513542,0.4840323358274705,0.19373648146552627,normal,0.08743383099513542
TRIM42,0.3870465135018073,0.882762199884415,0.4122368402955216,0.17990324053814535,normal,0.0882762199884415
EPHB4,0.1988709942012674,0.9130388776414273,0.7014285551206287,0.13125180271035997,normal,0.09130388776414274
FAM120A,0.27245792460565826,0.8759776957345954,0.5647005558550918,0.19103395869418988,normal,0.08759776957345954
WDR47,0.13248587107309667,0.8862003998439473,0.8778304344982678,0.17429511713510212,normal,0.08862003998439473
UGP2,0.20356111046952893,0.8782676809658069,0.6913051886227098,0.18726737933504778,normal,0.08782676809658069
FLOT2,0.22141505433446998,0.9057658542290649,0.6547928541342635,0.14278994152597463,normal,0.09057658542290649
ST13,0.15287265125866695,0.8817579291028309,0.8156702024216358,0.18154545091471305,normal,0.08817579291028309
NCALD,0.18268358450928268,0.9086281823516271,0.7383004755118892,0.1382380416296358,normal,0.0908628182351627
GRM2,0.09710054988428705,0.8997500506959243,1.0127783106580575,0.15240381644949455,normal,0.08997500506959243
ACAN,0.021108433906234958,0.8905199503542555,1.6755439870197069,0.16728016244340957,up,0.08905199503542555
BUB3,0.10914224767264544,0.8839182749270486,0.9620071066113707,0.178015107406266,normal,0.08839182749270486
SDCBP,0.29347930649181675,0.8670937622044206,0.53242251585845,0.2057400888065404,normal,0.08670937622044206
PKP4,0.336940266174542,0.8670440012260651,0.47244708539035063,0.20582288490064193,normal,0.08670440012260651
NECAP1,0.12327762259406733,0.9040344874424052,0.9091157495673265,0.1455502847324243,normal,0.09040344874424053
WEE2,0.49287877053201723,0.9199134418430875,0.30725988754492306,0.1204299759988195,normal,0.09199134418430875
TSPAN7,0.14518255782756334,0.8779159311619835,0.8380855564613691,0.18784530034614388,normal,0.08779159311619836
TST,0.5111851693448137,0.9170353337963042,0.29142175454672536,0.12495077228772093,normal,0.09170353337963041
LRRC73,0.43943949230080326,0.9140321771009268,0.3571009157414012,0.1296831408438155,normal,0.09140321771009267
GRPEL1,0.3268110800833085,0.8601399374713858,0.48570322772876984,0.21735670173256486,normal,0.08601399374713858
NTM,0.05314899171232485,0.8839997738166598,1.2745049700480615,0.17788209440371536,normal,0.08839997738166598
C2orf43,0.40638703677290233,0.9098531914320278,0.39106015394211907,0.13629431559740873,normal,0.09098531914320278
TCEAL5,0.22814794281173437,0.8686745538038753,0.6417834428656353,0.2031123177950617,normal,0.08686745538038752
ADAP1,0.012931848722755995,0.8866732684290362,1.8883393844236567,0.17352551330930638,up,0.08866732684290361
ARPC5,0.6655257966055265,0.9284656025744369,0.17683510607014483,0.1070796321305558,normal,0.09284656025744369
SLC2A13,0.3899628292663748,0.8498862225839983,0.40897678736797244,0.23465837963792255,normal,0.08498862225839983
FER,0.7100896415277278,0.9212358225586441,0.14868682260003752,0.11835758299360132,normal,0.09212358225586441
CCDC141,0.060561396734267636,0.8927277033227432,1.217804117210261,0.16370789823217607,normal,0.08927277033227432
BCAS1,0.4939356068998769,0.9143293483354982,0.30632966522792404,0.12921416633935148,normal,0.09143293483354982
STMN1,0.03962630166676549,0.8831419217349403,1.4020164585935315,0.17928279593709742,up,0.08831419217349404
HTT,0.31873550074608814,0.8538474182470928,0.4965695621319092,0.22794981029393618,normal,0.08538474182470927
SCRN1,0.018608940532256056,0.8857228265447378,1.7302783519682547,0.17507279489997696,up,0.08857228265447378
LPHN3,0.2361735984014369,0.8591599131335595,0.6267686533331533,0.21900141356658862,normal,0.08591599131335595
CEND1,0.24558255060770895,0.8547435972921129,0.6098024943875656,0.22643638411902736,normal,0.08547435972921129
PRDX6,0.1139543261147539,0.8655131021534239,0.9432691827951273,0.20837243558580493,normal,0.08655131021534239
VPS35,0.24526116462434938,0.852060109925449,0.6103712138180026,0.2309728836470802,normal,0.0852060109925449
TFAM,0.05984117370953352,0.8659611410938185,1.2229998969187486,0.2076258075901763,normal,0.08659611410938185
SCAI,0.4186136257447657,0.9012573430802342,0.37818663961545296,0.14998898599045532,normal,0.09012573430802343
GNB4,0.06051573461531172,0.8775216292864413,1.2181316903368073,0.18849340926535776,normal,0.08775216292864413
ACYP1,0.6882908748999655,0.9016796520473287,0.16222798812004488,0.14931312980098313,normal,0.09016796520473287
NEDD8,0.038543987131245176,0.8768935191022659,1.4140433623444384,0.1895264275762068,up,0.08768935191022659
CHRNB1,0.06494336136422191,0.8600213980738212,1.1874652367424539,0.21755553912967798,normal,0.08600213980738211
MICU1,0.2313767803317948,0.8795115558441445,0.6356802265413635,0.18522556159090278,normal,0.08795115558441445
HOMER1,0.020396255987153392,0.8717878501313989,1.6904495459735138,0.1979509975011677,up,0.08717878501313989
PIEZO2,0.23634508805677995,0.8510198928511342,0.6264534191787238,0.23273523914269292,normal,0.08510198928511342
RPL28,0.1232322428097723,0.8494239896306449,0.9092756473474793,0.23544324069647687,normal,0.08494239896306449
PRR14L,0.24432517968156583,0.8336421277458991,0.6120317731688051,0.26249990945618057,normal,0.08336421277458991
NDUFA8,0.3213635203943803,0.8216363019770271,0.49300342374750983,0.28342816989479447,normal,0.0821636301977027
BCAS3,0.04365472307391328,0.851540930493413,1.3599687624057748,0.2318522181829809,up,0.0851540930493413
CCDC50,0.11373112949003183,0.8677384919853232,0.9441206477539962,0.20466776783925653,normal,0.08677384919853232
DNAJC5,0.15763134079735125,0.8351309959299155,0.802357430360725,0.2599255831021889,normal,0.08351309959299155
PRRT2,0.2448833934437836,0.8755909123920763,0.6110406651826157,0.19167111377522028,normal,0.08755909123920763
ATXN10,0.3058381422110952,0.8119315499798633,0.514508353067502,0.3005699889881866,normal,0.08119315499798632
ARPP21,0.06429079623707744,0.8411013214454581,1.191851195497995,0.2496484928110326,normal,0.08411013214454581
DNAJC11,0.040340044971002624,0.8542416474905934,1.394263621972351,0.22728385838770446,up,0.08542416474905934
MYNN,0.09174908120548636,0.8296388650331287,1.03739827616999,0.26944461505974204,normal,0.08296388650331286
RGS10,0.31634122250003516,0.8515306475773573,0.4998442113792755,0.23186963977839775,normal,0.08515306475773574
PNP,0.21492484003861154,0.8144592566338028,0.6677133878204812,0.2960855652250652,normal,0.08144592566338028
STX12,0.005185785342425056,0.8414123191235612,2.285185464143936,0.24911515411799787,up,0.08414123191235612
DNAJC13,0.050034377716090775,0.8454716437134417,1.3007314972212,0.24217172601203246,normal,0.08454716437134417
APEX1,0.1656024805080951,0.8161662281484275,0.78093316234033,0.29306507982039376,normal,0.08161662281484275
ADSL,0.12046955202575382,0.8467286924116206,0.9191227046088335,0.24002831755395812,normal,0.08467286924116206
BLVRA,0.08796416975073663,0.8197715271871996,1.0556941920350504,0.2867062126228741,normal,0.08197715271871996
CCDC149,0.013941136755004663,0.8401039737302759,1.8557018125868077,0.251360203778939,up,0.0840103973730276
MATR3,0.07511249516019956,0.8390548743729607,1.1242878109620458,0.253162928564437,normal,0.08390548743729606
COPS6,0.5453373725311415,0.8786827872290756,0.2633347386456855,0.18658566204199487,normal,0.08786827872290756
PLEKHH2,0.09732014248885679,0.8127929067906802,1.011797263879331,0.29904028306094804,normal,0.08127929067906801
MTRR,0.7213721727485329,0.8987200022267083,0.14184061479676863,0.15405638328371643,normal,0.08987200022267083
BTBD8,0.04915168384541594,0.8168226956796895,1.308461599454508,0.2919051423718845,up,0.08168226956796895
MAN2A1,0.20547466165860118,0.7974320953366614,0.6872417260036112,0.3265664222694516,normal,0.07974320953366613
GAP43,0.12002521803727308,0.806810261505082,0.920727496420671,0.3096986617441865,normal,0.08068102615050819
MT-ND4,0.24124680663706147,0.7901825357537757,0.6175384266643015,0.33974213399300013,normal,0.07901825357537758
C14orf2,0.8921712826591004,0.9373007927149123,0.04955176000429598,0.09341599201882123,normal,0.09373007927149123
KRT1,0.6632505053503006,0.8717151802434114,0.17832241044361533,0.1980712616879867,normal,0.08717151802434114
HINT3,0.02737957530601195,0.8272589785681086,1.5625732926405231,0.27358905012604817,up,0.08272589785681086
VPS8,0.7153991975719303,0.8888424312937128,0.1454515513135215,0.17000040557276397,normal,0.08888424312937128
CDIP1,0.04858587240166521,0.8212184659591452,1.3134899947283658,0.2841620265638879,up,0.08212184659591451
PSD,0.0800172096953453,0.8160361726243442,1.0968165971090198,0.2932949905960959,normal,0.08160361726243442
C2CD5,0.09497806931408426,0.7922104729879371,1.0223766628732012,0.3360443211531769,normal,0.07922104729879371
PPP1CB,0.2402525763582057,0.8347773085906907,0.6193319464600295,0.2605367100443971,normal,0.08347773085906907
MBD6,0.8372914858563048,0.9097350473194297,0.07712332496801727,0.13648166119787494,normal,0.09097350473194296
HMOX2,0.29719334931820673,0.7550200755426832,0.5269609135747251,0.40541308952141303,normal,0.07550200755426832
SLC38A10,0.005449136727623036,0.7957817851823428,2.2636722948106587,0.32955521762983697,up,0.07957817851823427
