Protein IDs,pvalue,FoldChange,log(pvalue),log2FC,sig,size
P47738,0.48128696655950465,1.0858439824144106,0.31759589902891394,-0.11881682692977395,normal,0.10858439824144106
Q9WTT4,0.6128925622391772,1.0379229609958265,0.21261564899881655,-0.05369936478061682,normal,0.10379229609958265
P62743,0.3590710969380124,1.0469279477998663,0.4448195515587381,-0.06616215580380909,normal,0.10469279477998664
P07901,0.2552094949923256,1.0680052334289645,0.5931031718550184,-0.09491871652314016,normal,0.10680052334289644
P61759,0.8711813915376859,1.0215080960799139,0.05989140969719675,-0.030700638361944022,normal,0.10215080960799139
Q80SW1,0.15832725761079824,1.0665492925318512,0.8004443105899434,-0.09295064401687647,normal,0.10665492925318512
P56393,0.14484676695072643,1.0516068291216307,0.8390911940130613,-0.0725954159426167,normal,0.10516068291216307
A0A0A0MQM0,0.3936552180316608,1.0581292855896225,0.40488398746510335,-0.08151591127401801,normal,0.10581292855896225
Q9CQC7,0.36300167722466925,1.075335934395346,0.440091368331006,-0.1047874274203178,normal,0.10753359343953459
Q9CRB8,0.2584291231886649,1.0710780083514246,0.5876585459113491,-0.09906355773833771,normal,0.10710780083514246
D3YUB9,0.17026946581943242,1.0653994485109324,0.7688632264653578,-0.09139443922105919,normal,0.10653994485109324
P48774,0.35462390654933873,1.0506942391985261,0.45023199030168326,-0.07134289406650175,normal,0.1050694239198526
Q8BGQ7,0.012466945293207368,1.0564355139688162,1.904239946266487,-0.07920470620633321,normal,0.10564355139688161
A0A571BEM2,0.4016113207040115,1.080076413238856,0.3961940537066903,-0.11113338377855787,normal,0.1080076413238856
Q8BL65,0.7874764209274104,1.0280578802914744,0.10376244123921574,-0.03992149143721798,normal,0.10280578802914744
Q62277,0.28727611899777117,1.066107873709573,0.5417004750124395,-0.09235342401824706,normal,0.1066107873709573
P14106,0.90651181960001,1.0167514395864732,0.042626528961083834,-0.023967033468150666,normal,0.10167514395864732
Q924B0,0.15952331908914658,1.049727583961456,0.7971758228795518,-0.07001498097794763,normal,0.10497275839614559
H3BJP2,0.14734456728457965,1.052582802938596,0.831665872313715,-0.07393372943422528,normal,0.1052582802938596
Q4W8U9,0.8521452155582612,1.023138779804254,0.0694863900434954,-0.03300184728844478,normal,0.10231387798042539
O09111,0.04418319384269737,1.056150378894195,1.3547428937582628,-0.07881526598330887,normal,0.1056150378894195
G3UYQ8,0.5912224498332566,1.107836405258343,0.2282490833182531,-0.14774485363616,normal,0.1107836405258343
Q9ERS2,0.4038758234425204,1.0781089712082756,0.3937521435117723,-0.10850300766027056,normal,0.10781089712082756
A2AP32,0.43111817431273003,1.0705517486893144,0.365403668546346,-0.09835453488550161,normal,0.10705517486893143
P31230,0.20238104375270824,1.065669617480532,0.6938301686066551,-0.09176023819111773,normal,0.1065669617480532
G3UZ28,0.2722881133391373,1.0473055786407526,0.5649713172494548,-0.06668244749092013,normal,0.10473055786407526
P63017,0.14304058295976924,1.0622702849240127,0.8445407285838465,-0.08715089336158452,normal,0.10622702849240126
Q91YD9,0.5476433364292043,1.0961590643127264,0.26150219233611,-0.13245716384977335,normal,0.10961590643127264
Q640R3,0.06746843847106836,1.0569304361593521,1.170899341293441,-0.0798804261902971,normal,0.1056930436159352
H3BIY2,0.4138009513672357,1.0704082375983641,0.38320851518535004,-0.09816112376071401,normal,0.10704082375983641
P47941,0.4066248033890669,1.060813301610203,0.3908061336997954,-0.0851707707278837,normal,0.10608133016102031
Q6ZWX6,0.37875121321170746,1.0749316054036842,0.4216459673601176,-0.10424486848080315,normal,0.10749316054036842
A2AWI7,0.03422310218073734,1.0563418248724452,1.4656806260365165,-0.07907675633454739,normal,0.10563418248724452
P29341,0.5090930653884763,1.039216836073891,0.29320281866494124,-0.05549670880408703,normal,0.1039216836073891
Q8CAA7,0.2594916099691067,1.0602594324311794,0.585876679445678,-0.08441731770082206,normal,0.10602594324311794
Q6PDS5,0.27897455404141513,1.0452054928353578,0.5544354079930015,-0.06378661154009724,normal,0.10452054928353578
O08848,0.19544744199988295,1.0481669973022818,0.7089700092051562,-0.06786858995385706,normal,0.10481669973022818
P04925,0.189911652531154,1.0471145335639556,0.7214483871601755,-0.06641925312600774,normal,0.10471145335639556
A0A1D5RLD8,0.30120167955039134,1.0550466058441805,0.521142610766711,-0.07730673024540907,normal,0.10550466058441806
Q9D2V7,0.12977383163769143,1.0601624006328052,0.8868128724131864,-0.08428528048800164,normal,0.10601624006328052
P20108,0.6214624972714422,1.0348989726196882,0.20658507413334687,-0.049489937952120304,normal,0.10348989726196882
P26043,0.372408131404954,1.072685503735282,0.42898084491478833,-0.10122716024404953,normal,0.1072685503735282
P61082,0.4688095970338344,1.0437902264095922,0.3290035064264514,-0.06183179837550764,normal,0.10437902264095922
Q8BGD9,0.779413528784195,1.0269818203608303,0.10823206014798561,-0.03841064328472036,normal,0.10269818203608302
E9Q855,0.14961353260318766,1.0612207478645117,0.8250291225872821,-0.08572478700098647,normal,0.10612207478645116
A0A0G2JER6,0.41178748134998,1.0752012043218127,0.3853268603971153,-0.10460665917809595,normal,0.10752012043218126
A0A338P799,0.5553341832343016,1.039613761640139,0.25544559299039743,-0.05604763638194439,normal,0.10396137616401391
D6REI6,0.7452815247582782,1.0291256588963589,0.12767964462911194,-0.04141914977156706,normal,0.10291256588963589
P60670,0.4894356132715274,1.0448676454563361,0.31030443284980785,-0.06332020609848156,normal,0.10448676454563362
O70251,0.4068831563459224,1.0411090112001666,0.390530288169398,-0.058121136537405846,normal,0.10411090112001667
Q921J2,0.5323027081724623,1.0896151564848122,0.27384132428119123,-0.12381867640810314,normal,0.10896151564848122
Q9JHI5,0.46840509111140294,1.0433364264564535,0.32937839321202916,-0.061204433523099996,normal,0.10433364264564535
A0A0R4J252,0.3862572313505759,1.0721444074310655,0.4131233768065815,-0.10049923588302347,normal,0.10721444074310656
P20029,0.13476120390623256,1.0557676342618494,0.8704351178489906,-0.07829234436834315,normal,0.10557676342618494
Q9CWJ9,0.1691170771247957,1.0576757469429277,0.7718125359469018,-0.08089740630177421,normal,0.10576757469429277
A0A087WSF5,0.020387072951040468,1.0543354780635341,1.690645123042978,-0.07633398986871659,normal,0.10543354780635342
Q99N15,0.04526813663501848,1.0558066010708724,1.3442073819302947,-0.07834559110833696,normal,0.10558066010708725
A0A1W2P7Y9,0.12804980799294138,1.0465214637929765,0.8926210684073326,-0.06560190107296823,normal,0.10465214637929765
P23116,0.632127500550779,1.0332553730955998,0.19919531538707222,-0.047196865980269107,normal,0.10332553730955998
Q9D2N9,0.6841643807409744,1.033089426813512,0.16483953998773002,-0.04696514291183715,normal,0.1033089426813512
Q80VP1,0.047834448034664905,1.0555501118792978,1.3202592330295142,-0.07799507176285929,normal,0.10555501118792979
P70333,0.3521897536932872,1.0531649924270141,0.45322328317622523,-0.07473147160548439,normal,0.10531649924270141
P62918,0.055429105242083485,1.0516880923238385,1.2562621318993688,-0.07270689628490719,normal,0.10516880923238385
G5E8R3,0.36621618487674,1.048013179455654,0.4362624660219432,-0.06765685982932958,normal,0.1048013179455654
Q29ZQ5,0.6032401928823043,1.0987200326773807,0.21950972986131495,-0.13582381674768218,normal,0.10987200326773808
Q9D1A2,0.1358111298950495,1.0501016054411327,0.8670646376112109,-0.07052892653346757,normal,0.10501016054411327
G3UZ48,0.2961162462891579,1.0627807960371394,0.5285377645790362,-0.08784406433709087,normal,0.10627807960371394
Q99LD4,0.159101093087284,1.0446550400369483,0.7983268365687238,-0.06302662250888486,normal,0.10446550400369484
A2RT62,0.07764341635200932,1.0465431058279864,1.1098953636728615,-0.06563173565813848,normal,0.10465431058279864
P97807,0.7878157731026796,1.0256383404424054,0.10357532829600487,-0.03652209894550482,normal,0.10256383404424055
O55022,0.42111038021819425,1.0669710368423788,0.37560405324627233,-0.09352101442757231,normal,0.10669710368423788
Q9DAK9,0.6046507868232734,1.0360167311332,0.21849537764980798,-0.051047301989705855,normal,0.10360167311332
Q9ER72,0.6846246439329595,1.0323629832550087,0.16454747193570332,-0.04595031772637763,normal,0.10323629832550088
Q8BG39,0.26379013745722096,1.0626237460173096,0.5787414458176147,-0.0876308575986002,normal,0.10626237460173096
O88935,0.02277928051717729,1.0483773597732369,1.6424599972171605,-0.06815810340357756,normal,0.10483773597732368
A1BN54,0.20353888115686833,1.0595541576712721,0.6913526171072747,-0.08345733099172989,normal,0.10595541576712722
Q8CJH3,0.44414744995226463,1.0683707713987376,0.3524728270253321,-0.09541241222109118,normal,0.10683707713987375
A2A6U3,0.532247299591724,1.038328926828487,0.2738865333192091,-0.05426353997000314,normal,0.1038328926828487
P16014,0.43846534820229643,1.0675590564519637,0.35806472311704574,-0.09431588070640187,normal,0.10675590564519637
Q9CXZ1,0.8680904385534388,1.0192424675883498,0.061435027221340505,-0.027497295052520583,normal,0.10192424675883498
P05063,0.2943673828496819,1.0405409511864552,0.5311103133330624,-0.05733374442070963,normal,0.10405409511864552
Q8BH44,0.02442009406243212,1.0517276977839705,1.6122526675526208,-0.07276122562977559,normal,0.10517276977839704
F6ST32,0.13680424787097764,1.0504623583105586,0.863900417248333,-0.0710244661978675,normal,0.10504623583105585
D6RIJ2,0.43216349673646204,1.0387469880421811,0.36435191916364396,-0.054844293753349274,normal,0.10387469880421811
Q6PDM2,0.05355734505143688,1.045707910545634,1.2711809600037414,-0.06447993107389352,normal,0.10457079105456339
A2AEV7,0.33145054602765844,1.039538762198999,0.4795812611943354,-0.05594355424212213,normal,0.1039538762198999
Q5EBP8,0.36387373823692926,1.0664175152869142,0.4390492875034981,-0.09277238116035424,normal,0.10664175152869142
G3X9P1,0.4540480669075977,1.0390591427787974,0.3428981689760741,-0.055277774131729365,normal,0.10390591427787974
E0CXN5,0.5729257073284508,1.0903662605528233,0.2419016904045876,-0.12481282631096141,normal,0.10903662605528233
O88384,0.5849442320113909,1.0727694715473377,0.23288553713871749,-0.10134008728983188,normal,0.10727694715473376
F6VTS9,0.738549731829237,1.0307185607103924,0.13162025521755136,-0.04365045637615954,normal,0.10307185607103923
Q6NZL0,0.510703531974414,1.036462630383793,0.29183113859698784,-0.051668101076478734,normal,0.10364626303837929
A0A0G2JGY8,0.9134612136340478,0.967391605756769,0.039309888445347684,0.047828075591929864,normal,0.0967391605756769
P50153,0.35512709941878784,1.0636813500747557,0.449616185825714,-0.08906602347158071,normal,0.10636813500747558
D6RFB9,0.9813178771380013,1.0042957456083175,0.008190289332604435,-0.006184177548836977,normal,0.10042957456083175
P48320,0.9911039637730876,0.9979451493429766,0.003880786962967119,0.002967572857439965,normal,0.09979451493429767
Q9R0P9,0.6346674140659758,1.0324782949771338,0.19745379923548534,-0.04611145325925656,normal,0.10324782949771338
Q8VE33,0.9295310282525546,1.038513103448687,0.03173610866351135,-0.05451941951542171,normal,0.10385131034486869
F8WHL1,0.1677623408351543,1.0421890053611458,0.7753055226673073,-0.05961694015976301,normal,0.10421890053611457
Q3U4W8,0.266548792288902,1.0488843954203402,0.5742232808878592,-0.06885567758674284,normal,0.10488843954203401
A0A1Y7VM80,0.4889341427516464,1.0546123425436715,0.31074963446678877,-0.07671278635754791,normal,0.10546123425436715
Q4VA93,0.2339395795537662,1.0407881562298846,0.6308962949603163,-0.05767644994540983,normal,0.10407881562298846
P60122,0.361775974019924,1.0640784425369099,0.44156027854044105,-0.08960450844019827,normal,0.10640784425369099
Q3TC33,0.430282560745485,1.0661970211322467,0.36624625541752337,-0.09247405643341934,normal,0.10661970211322466
P28663,0.6701508639130526,1.0292392680949218,0.1738274182102693,-0.04157840571824914,normal,0.10292392680949218
F6QC68,0.292032112952946,1.0604459741486054,0.5345693892658616,-0.08467112269467794,normal,0.10604459741486054
A0A494BB86,0.6775586818393025,1.0291390277180892,0.16905308555266052,-0.041437890930504054,normal,0.10291390277180892
Q80UW2,0.04642922305612365,1.045719553069192,1.3332085837312293,-0.06449599341532598,normal,0.1045719553069192
E9Q6U4,0.807747263424304,1.0244953854260352,0.09272450465880157,-0.03491348611785841,normal,0.10244953854260352
O55126,0.3321888070919189,1.0378642680958092,0.4786150049373328,-0.05361778035363303,normal,0.10378642680958092
Q3TT92,0.8319877852616498,1.0205377843722803,0.07988304970976169,-0.02932959767429328,normal,0.10205377843722803
A2AAW9,0.32396779972515044,1.0607889975785891,0.48949815367190275,-0.08513771711939361,normal,0.10607889975785892
Q91V89,0.2263410308226689,1.0543182794336967,0.6452367105409382,-0.0763104560117343,normal,0.10543182794336967
A0A0R4J263,0.2529273133637039,1.0571552089813052,0.5970042691030814,-0.08018720528179289,normal,0.10571552089813052
Q8VDD5,0.09716064094264786,1.0422794817074155,1.0125096289334257,-0.05974218050469772,normal,0.10422794817074155
O35465,0.06831319576160415,1.0430938928644016,1.1654953974471312,-0.0608690261923704,normal,0.10430938928644015
Q99M28,0.3703436402279152,1.0477396788519897,0.43139510892419414,-0.0672803097363523,normal,0.10477396788519897
Q9WU78,0.3715936139670455,1.0613610308883317,0.4299317581948237,-0.08591548459870124,normal,0.10613610308883317
P54071,0.59917390521784,1.0856544922397937,0.22244710897126402,-0.11856504085752778,normal,0.10856544922397937
E9QLJ0,0.9679741157199468,1.0059351278118969,0.014136255863398778,-0.008537269555158208,normal,0.10059351278118969
J3QP71,0.16421678393696776,1.0538373051155028,0.7845824574559289,-0.0756521561397717,normal,0.10538373051155028
P36916,0.5868595184485115,1.0310484977446863,0.23146584707320772,-0.04411219479155684,normal,0.10310484977446863
O08539,0.266437898527026,1.0395342581407427,0.5744040004081965,-0.05593730339624345,normal,0.10395342581407427
Q8CDN6,0.10296861478503876,1.0487269565308175,0.9872951296905763,-0.0686391109616884,normal,0.10487269565308174
P47753,0.22042819429036617,1.0532869584898104,0.6567328569998908,-0.07489853910880243,normal,0.10532869584898104
P24472,0.12550855326946395,1.0520294488058888,0.9013266764845103,-0.07317508966022782,normal,0.10520294488058887
P80316,0.6811865006087081,1.028316295932885,0.16673396724090866,-0.04028408592087209,normal,0.10283162959328851
Q91WM2,0.42082210775706463,1.0377612990130474,0.3759014527309904,-0.053474639907165895,normal,0.10377612990130473
Q00493,0.052190149200335954,1.048895317760462,1.282411461588878,-0.06887070071412833,normal,0.10488953177604621
P05202,0.37131559970256434,1.0362592463231517,0.4302568048206273,-0.05138497464266034,normal,0.10362592463231517
E0CZH6,0.6647713761189333,1.0290937044078992,0.1773276887745271,-0.04137435320336777,normal,0.10290937044078992
Q9D8B3,0.6975046362676457,1.0269601326085214,0.1564529013177866,-0.03838017619906582,normal,0.10269601326085213
Q9DCZ4,0.5635568053593936,1.0791648365126638,0.24906230142669433,-0.10991524541578715,normal,0.10791648365126638
Q6GYP7,0.4984147043457562,1.0667307190091257,0.3024091535037421,-0.09319603428750671,normal,0.10667307190091257
P00493,0.8834305070569077,1.015827318517987,0.05382760754795797,-0.022655177807715192,normal,0.1015827318517987
P68510,0.6828060509198134,1.028086260410017,0.16570263889086959,-0.0399613172991051,normal,0.10280862604100169
A0A1D5RMG4,0.9535054251119722,0.9876351000162307,0.02067683162742439,0.017949984895624695,normal,0.09876351000162306
A0A3Q4EBU5,0.2877463478227494,1.0550762260311997,0.5409901798805951,-0.07734723300314429,normal,0.10550762260311997
Q4KMM3,0.6106111539222792,1.0344952621527914,0.2142352667870227,-0.048927037866530895,normal,0.10344952621527914
P62482,0.5095394679504099,1.0731193622521251,0.2928221707366234,-0.10181055489390582,normal,0.10731193622521251
Q8CDG3,0.18852366783879765,1.0499340093924985,0.7246341193757234,-0.07029865425899501,normal,0.10499340093924985
F8WIR1,0.19317693652313536,1.0425739947232167,0.7140447254290121,-0.06014977986360072,normal,0.10425739947232167
P11881,0.5138567400873985,1.0704707380690528,0.28915794260309136,-0.09824535936689842,normal,0.10704707380690529
J3QN06,0.48640696428379726,1.0693273615305694,0.3130002155437693,-0.09670358416928633,normal,0.10693273615305694
Q9D3D9,0.6554459709182532,1.0277585208323272,0.18346310183681233,-0.03950133289585088,normal,0.10277585208323273
Q8BTZ7,0.2589774796412236,1.0542796264229304,0.5867379999835489,-0.07625756351212651,normal,0.10542796264229304
P17809,0.3132478737184291,1.0570012182097872,0.5041118682523671,-0.07997703944926768,normal,0.10570012182097872
P27773,0.6502890553788796,1.027927088262056,0.18689355527790474,-0.03973793658115587,normal,0.10279270882620559
Q3UHY7,0.9194132958133956,1.0121806619215021,0.036489220123844604,-0.01746681651078677,normal,0.10121806619215021
Q9Z2U1,0.5013631407767253,1.0319784367457618,0.29984759767275704,-0.04541282587263326,normal,0.10319784367457618
P80318,0.02615945280737362,1.0431760244148298,1.5823713446453092,-0.060982617228298376,normal,0.10431760244148298
Q9DB77,0.09290043529581325,1.0427292788427545,1.031982251064197,-0.06036464321939164,normal,0.10427292788427545
P99024,0.9094016154993112,1.0138634535751379,0.041244278631225983,-0.019863364259430038,normal,0.10138634535751379
E9Q1K3,0.5513608918653125,1.0304327252576113,0.25856404172939845,-0.04325031748709462,normal,0.10304327252576113
Q8K1M3,0.15690828634065798,1.0442078895660625,0.8043541206769441,-0.062408964195752405,normal,0.10442078895660625
Q9QYS9,0.06452616084559826,1.047376771595764,1.1902641736217108,-0.06678051460183002,normal,0.10473767715957641
Q9QYB8,0.1080488453026854,1.039184811401691,0.9663798699778856,-0.05545224979797662,normal,0.1039184811401691
P35762,0.37378197419920944,1.0593209909786714,0.4273816464953857,-0.0831398149430021,normal,0.10593209909786713
Q8VCD6,0.6154249349524454,1.090433516760005,0.2108249115775578,-0.12490181219367312,normal,0.1090433516760005
G3UW57,0.05449850048007025,1.0399870305615928,1.2636154471213432,-0.056565536961422636,normal,0.10399870305615928
P25444,0.6670579764810506,1.0270423245049334,0.17583641829998106,-0.038495636471284574,normal,0.10270423245049334
P30275,0.03252589532598263,1.044554028443112,1.4877707399690798,-0.06288711619732226,normal,0.10445540284431121
P19246,0.5439080835645267,1.045832041029835,0.264474486650208,-0.0646511756480699,normal,0.1045832041029835
P62874,0.2394726485522605,1.0525677826447657,0.6207440825047734,-0.07391314211513239,normal,0.10525677826447657
Q9JII5,0.7323564279732382,1.0263248947416637,0.13527750223721402,-0.037487504663129764,normal,0.10263248947416637
